#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2014-01-01 00:00:00+00:00 2014-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
JFK,2014-12-14 23:51,-73.7622,40.6386,42.98,30.02,59.93,320.00,10.00,0.00,29.94,1013.60,10.00,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,36.74,KJFK 142351Z 32010KT 10SM FEW030 06/M01 A2994 RMK AO2 SLP136 T00611011 10083 20056 51015 $
JFK,2014-12-15 00:51,-73.7622,40.6386,42.08,30.02,62.04,320.00,9.00,0.00,29.95,1014.30,10.00,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,36.05,KJFK 150051Z 32009KT 10SM FEW030 06/M01 A2995 RMK AO2 SLP143 T00561011 $
JFK,2014-12-15 01:51,-73.7622,40.6386,42.08,30.02,62.04,320.00,11.00,0.00,29.96,1014.60,10.00,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,35.20,KJFK 150151Z 32011KT 10SM FEW030 06/M01 A2996 RMK AO2 SLP146 T00561011 $
JFK,2014-12-15 02:51,-73.7622,40.6386,41.00,28.94,61.89,330.00,8.00,0.00,29.98,1015.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.20,KJFK 150251Z 33008KT 10SM CLR 05/M02 A2998 RMK AO2 SLP151 T00501017 51014 $
JFK,2014-12-15 03:51,-73.7622,40.6386,39.02,28.94,66.85,320.00,6.00,0.00,29.99,1015.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.98,KJFK 150351Z 32006KT 10SM CLR 04/M02 A2999 RMK AO2 SLP154 T00391017 $
JFK,2014-12-15 04:51,-73.7622,40.6386,37.94,28.94,69.73,320.00,7.00,0.00,29.99,1015.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.02,KJFK 150451Z 32007KT 10SM CLR 03/M02 A2999 RMK AO2 SLP154 T00331017 400830028 $
JFK,2014-12-15 05:51,-73.7622,40.6386,37.94,28.04,67.21,320.00,7.00,0.00,29.99,1015.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.02,KJFK 150551Z 32007KT 10SM CLR 03/M02 A2999 RMK AO2 SLP155 T00331022 10061 20033 51004 $
JFK,2014-12-15 06:51,-73.7622,40.6386,37.04,28.04,69.63,320.00,6.00,0.00,30.00,1015.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.60,KJFK 150651Z 32006KT 10SM CLR 03/M02 A3000 RMK AO2 SLP159 T00281022 $
JFK,2014-12-15 07:51,-73.7622,40.6386,37.04,28.04,69.63,320.00,5.00,0.00,30.01,1016.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.38,KJFK 150751Z 32005KT 10SM CLR 03/M02 A3001 RMK AO2 SLP160 T00281022 $
JFK,2014-12-15 08:51,-73.7622,40.6386,35.96,26.96,69.51,310.00,5.00,0.00,30.01,1016.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.10,KJFK 150851Z 31005KT 10SM CLR 02/M03 A3001 RMK AO2 SLP161 T00221028 51006 $
JFK,2014-12-15 09:51,-73.7622,40.6386,35.06,26.96,72.03,0.00,0.00,0.00,30.03,1016.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.06,KJFK 150951Z 00000KT 10SM CLR 02/M03 A3003 RMK AO2 SLP168 T00171028 $
JFK,2014-12-15 10:51,-73.7622,40.6386,35.06,28.04,75.31,350.00,4.00,0.00,30.05,1017.60,10.00,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,30.99,KJFK 151051Z 35004KT 10SM FEW030 02/M02 A3005 RMK AO2 SLP176 T00171022 $
JFK,2014-12-15 11:51,-73.7622,40.6386,35.96,28.94,75.39,360.00,4.00,0.00,30.06,1018.00,10.00,M,FEW,SCT,M,M,3000.00,25000.00,M,M,M,M,M,M,M,M,M,32.04,KJFK 151151Z 36004KT 10SM FEW030 SCT250 02/M02 A3006 RMK AO2 SLP180 T00221017 10039 20011 51019 $
JFK,2014-12-15 12:51,-73.7622,40.6386,35.96,28.94,75.39,340.00,4.00,0.00,30.08,1018.50,10.00,M,FEW,SCT,M,M,3000.00,25000.00,M,M,M,M,M,M,M,M,M,32.04,KJFK 151251Z 34004KT 10SM FEW030 SCT250 02/M02 A3008 RMK AO2 SLP185 T00221017 $
JFK,2014-12-15 13:51,-73.7622,40.6386,39.92,28.94,64.54,350.00,8.00,0.00,30.09,1018.90,10.00,M,FEW,SCT,M,M,3200.00,25000.00,M,M,M,M,M,M,M,M,M,33.87,KJFK 151351Z 35008KT 10SM FEW032 SCT250 04/M02 A3009 RMK AO2 SLP189 T00441017 $
JFK,2014-12-15 14:51,-73.7622,40.6386,42.98,30.02,59.93,350.00,6.00,0.00,30.11,1019.40,10.00,M,SCT,BKN,M,M,2700.00,25000.00,M,M,M,M,M,M,M,M,M,38.75,KJFK 151451Z 35006KT 10SM SCT027 BKN250 06/M01 A3011 RMK AO2 SLP194 T00611011 53014
JFK,2014-12-15 15:51,-73.7622,40.6386,44.06,28.94,55.02,320.00,7.00,0.00,30.09,1018.80,10.00,M,FEW,SCT,M,M,2900.00,25000.00,M,M,M,M,M,M,M,M,M,39.48,KJFK 151551Z 32007KT 10SM FEW029 SCT250 07/M02 A3009 RMK AO2 SLP188 T00671017
JFK,2014-12-15 16:51,-73.7622,40.6386,44.96,28.94,53.17,330.00,9.00,0.00,30.07,1018.30,10.00,M,FEW,SCT,M,M,3400.00,25000.00,M,M,M,M,M,M,M,M,M,39.63,KJFK 151651Z 33009KT 10SM FEW034 SCT250 07/M02 A3007 RMK AO2 SLP183 T00721017
JFK,2014-12-15 17:51,-73.7622,40.6386,46.94,30.02,51.55,350.00,4.00,0.00,30.05,1017.60,10.00,M,FEW,SCT,M,M,3800.00,25000.00,M,M,M,M,M,M,M,M,M,44.87,KJFK 151751Z 35004KT 10SM FEW038 SCT250 08/M01 A3005 RMK AO2 SLP176 T00831011 10083 20017 58018
JFK,2014-12-15 18:51,-73.7622,40.6386,46.94,30.02,51.55,M,4.00,0.00,30.05,1017.60,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,44.87,KJFK 151851Z VRB04KT 10SM FEW250 08/M01 A3005 RMK AO2 SLP176 T00831011
JFK,2014-12-15 19:51,-73.7622,40.6386,46.04,32.00,57.78,200.00,6.00,0.00,30.05,1017.40,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,42.44,KJFK 151951Z 20006KT 10SM FEW250 08/00 A3005 RMK AO2 SLP174 T00780000
JFK,2014-12-15 20:51,-73.7622,40.6386,44.96,32.00,60.20,200.00,5.00,0.00,30.07,1018.00,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,41.79,KJFK 152051Z 20005KT 10SM FEW250 07/00 A3007 RMK AO2 SLP180 T00720000 53004
JFK,2014-12-15 21:51,-73.7622,40.6386,44.06,30.92,59.64,0.00,0.00,0.00,30.08,1018.50,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,44.06,KJFK 152151Z 00000KT 10SM FEW250 07/M01 A3008 RMK AO2 SLP185 T00671006
JFK,2014-12-15 22:51,-73.7622,40.6386,42.98,30.92,62.16,120.00,3.00,0.00,30.09,1018.90,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,41.24,KJFK 152251Z 12003KT 10SM FEW250 06/M01 A3009 RMK AO2 SLP189 T00611006
JFK,2014-12-15 23:51,-73.7622,40.6386,39.92,33.08,76.32,190.00,4.00,0.00,30.12,1019.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.67,KJFK 152351Z 19004KT 10SM CLR 04/01 A3012 RMK AO2 SLP197 T00440006 10089 20044 53017
JFK,2014-12-16 00:51,-73.7622,40.6386,39.92,33.08,76.32,210.00,4.00,0.00,30.12,1020.00,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,36.67,KJFK 160051Z 21004KT 10SM FEW250 04/01 A3012 RMK AO2 SLP200 T00440006
JFK,2014-12-16 01:51,-73.7622,40.6386,41.00,33.98,75.88,180.00,3.00,0.00,30.12,1020.00,10.00,M,FEW,SCT,M,M,2500.00,25000.00,M,M,M,M,M,M,M,M,M,38.98,KJFK 160151Z 18003KT 10SM FEW025 SCT250 05/01 A3012 RMK AO2 SLP200 T00500011
JFK,2014-12-16 02:51,-73.7622,40.6386,39.92,33.98,79.12,0.00,0.00,0.00,30.13,1020.30,10.00,M,FEW,SCT,M,M,2500.00,25000.00,M,M,M,M,M,M,M,M,M,39.92,KJFK 160251Z 00000KT 10SM FEW025 SCT250 04/01 A3013 RMK AO2 SLP203 T00440011 52006
JFK,2014-12-16 03:51,-73.7622,40.6386,39.02,33.98,81.95,170.00,4.00,0.00,30.14,1020.40,10.00,M,FEW,SCT,M,M,2500.00,25000.00,M,M,M,M,M,M,M,M,M,35.62,KJFK 160351Z 17004KT 10SM FEW025 SCT250 04/01 A3014 RMK AO2 SLP204 T00390011
JFK,2014-12-16 04:51,-73.7622,40.6386,37.04,33.08,85.43,120.00,3.00,0.00,30.12,1020.00,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,34.45,KJFK 160451Z 12003KT 10SM FEW250 03/01 A3012 RMK AO2 SLP200 T00280006 400890011
JFK,2014-12-16 05:51,-73.7622,40.6386,33.98,30.92,88.42,0.00,0.00,0.00,30.12,1019.70,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,33.98,KJFK 160551Z 00000KT 10SM FEW250 01/M01 A3012 RMK AO2 SLP197 T00111006 10056 20006 58006
JFK,2014-12-16 06:51,-73.7622,40.6386,33.98,30.92,88.42,0.00,0.00,0.00,30.13,1020.20,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,33.98,KJFK 160651Z 00000KT 10SM SCT250 01/M01 A3013 RMK AO2 SLP202 T00111006
JFK,2014-12-16 07:51,-73.7622,40.6386,35.06,32.00,88.47,0.00,0.00,0.00,30.12,1020.00,10.00,M,SCT,BKN,M,M,2000.00,25000.00,M,M,M,M,M,M,M,M,M,35.06,KJFK 160751Z 00000KT 10SM SCT020 BKN250 02/00 A3012 RMK AO2 SLP200 T00170000
JFK,2014-12-16 08:51,-73.7622,40.6386,35.06,30.92,84.69,0.00,0.00,0.00,30.11,1019.50,10.00,M,FEW,BKN,M,M,2200.00,25000.00,M,M,M,M,M,M,M,M,M,35.06,KJFK 160851Z 00000KT 10SM FEW022 BKN250 02/M01 A3011 RMK AO2 SLP195 T00171006 58002
JFK,2014-12-16 09:51,-73.7622,40.6386,35.06,30.92,84.69,50.00,3.00,0.00,30.11,1019.40,9.00,M,BKN,OVC,M,M,3200.00,25000.00,M,M,M,M,M,M,M,M,M,32.19,KJFK 160951Z 05003KT 9SM BKN032 OVC250 02/M01 A3011 RMK AO2 SLP194 T00171006
JFK,2014-12-16 10:51,-73.7622,40.6386,37.04,33.08,85.43,80.00,3.00,0.00,30.11,1019.60,10.00,M,BKN,OVC,M,M,3200.00,25000.00,M,M,M,M,M,M,M,M,M,34.45,KJFK 161051Z 08003KT 10SM BKN032 OVC250 03/01 A3011 RMK AO2 SLP196 T00280006
JFK,2014-12-16 11:27,-73.7622,40.6386,39.20,35.60,86.79,90.00,4.00,0.00,30.11,M,9.00,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,35.83,KJFK 161127Z 09004KT 9SM OVC028 04/02 A3011 RMK AO2
JFK,2014-12-16 11:51,-73.7622,40.6386,39.02,35.96,88.66,0.00,0.00,0.00,30.12,1019.90,8.00,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,39.02,KJFK 161151Z 00000KT 8SM OVC028 04/02 A3012 RMK AO2 SLP199 T00390022 10039 20006 53003
JFK,2014-12-16 12:51,-73.7622,40.6386,39.92,37.04,89.34,0.00,0.00,0.00,30.12,1019.80,8.00,M,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,39.92,KJFK 161251Z 00000KT 8SM OVC026 04/03 A3012 RMK AO2 SLP198 T00440028
JFK,2014-12-16 13:51,-73.7622,40.6386,42.08,37.94,85.13,0.00,0.00,0.00,30.11,1019.50,8.00,M,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,42.08,KJFK 161351Z 00000KT 8SM OVC026 06/03 A3011 RMK AO2 SLP195 T00560033
JFK,2014-12-16 14:51,-73.7622,40.6386,44.06,37.94,78.91,0.00,0.00,0.00,30.12,1019.90,8.00,M,FEW,OVC,M,M,2000.00,2800.00,M,M,M,M,M,M,M,M,M,44.06,KJFK 161451Z 00000KT 8SM FEW020 OVC028 07/03 A3012 RMK AO2 SLP199 T00670033 53001
JFK,2014-12-16 15:51,-73.7622,40.6386,44.96,37.94,76.25,110.00,4.00,0.00,30.09,1019.00,8.00,M,SCT,OVC,M,M,2000.00,2800.00,M,M,M,M,M,M,M,M,M,42.55,KJFK 161551Z 11004KT 8SM SCT020 OVC028 07/03 A3009 RMK AO2 SLP190 T00720033
JFK,2014-12-16 16:51,-73.7622,40.6386,46.04,37.94,73.18,110.00,3.00,0.00,30.06,1017.70,9.00,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,44.74,KJFK 161651Z 11003KT 9SM OVC028 08/03 A3006 RMK AO2 SLP177 T00780033
JFK,2014-12-16 17:51,-73.7622,40.6386,48.02,39.02,70.86,120.00,3.00,0.00,30.04,1017.20,9.00,M,BKN,OVC,M,M,2800.00,20000.00,M,M,M,M,M,M,M,M,M,47.00,KJFK 161751Z 12003KT 9SM BKN028 OVC200 09/04 A3004 RMK AO2 SLP172 T00890039 10089 20039 56027
JFK,2014-12-16 18:29,-73.7622,40.6386,48.20,39.20,70.88,140.00,4.00,0.00,30.03,M,10.00,M,SCT,BKN,M,M,2800.00,3600.00,M,M,M,M,M,M,M,M,M,46.34,KJFK 161829Z 14004KT 10SM SCT028 BKN036 09/04 A3003 RMK AO2
JFK,2014-12-16 18:51,-73.7622,40.6386,48.92,39.92,70.95,140.00,4.00,0.00,30.02,1016.50,10.00,M,FEW,SCT,BKN,M,2800.00,3600.00,25000.00,M,M,M,M,M,M,M,M,47.18,KJFK 161851Z 14004KT 10SM FEW028 SCT036 BKN250 09/04 A3002 RMK AO2 SLP165 T00940044
JFK,2014-12-16 19:51,-73.7622,40.6386,48.92,39.02,68.51,140.00,8.00,0.00,30.01,1016.30,10.00,M,FEW,SCT,BKN,M,2500.00,3400.00,25000.00,M,M,M,M,M,M,M,M,44.96,KJFK 161951Z 14008KT 10SM FEW025 SCT034 BKN250 09/04 A3001 RMK AO2 SLP163 T00940039
JFK,2014-12-16 20:51,-73.7622,40.6386,46.94,39.02,73.79,100.00,10.00,0.00,29.97,1014.70,10.00,M,FEW,BKN,M,M,3400.00,25000.00,M,M,M,M,M,M,M,M,M,41.70,KJFK 162051Z 10010KT 10SM FEW034 BKN250 08/04 A2997 RMK AO2 SLP147 T00830039 58025
JFK,2014-12-16 21:51,-73.7622,40.6386,46.94,39.92,76.43,100.00,9.00,0.00,29.95,1014.20,10.00,M,FEW,BKN,OVC,M,3400.00,9000.00,25000.00,M,M,M,M,M,M,M,M,42.09,KJFK 162151Z 10009KT 10SM FEW034 BKN090 OVC250 08/04 A2995 RMK AO2 SLP142 T00830044
JFK,2014-12-16 22:51,-73.7622,40.6386,46.94,41.00,79.70,100.00,6.00,0.01,29.96,1014.60,10.00,M,BKN,OVC,M,M,5000.00,7000.00,M,M,-RA,M,M,M,M,M,M,43.52,KJFK 162251Z 10006KT 10SM -RA BKN050 OVC070 08/05 A2996 RMK AO2 RAB18 SLP146 P0001 T00830050
JFK,2014-12-16 23:47,-73.7622,40.6386,46.40,42.80,87.19,100.00,5.00,0.03,29.96,M,7.00,M,SCT,BKN,OVC,M,1700.00,2800.00,4600.00,M,RA,M,M,M,M,M,M,43.50,KJFK 162347Z 10005KT 7SM RA SCT017 BKN028 OVC046 08/06 A2996 RMK AO2 P0003
JFK,2014-12-16 23:51,-73.7622,40.6386,46.94,42.98,86.02,90.00,5.00,0.03,29.96,1014.40,7.00,M,SCT,BKN,OVC,M,1700.00,2800.00,4600.00,M,-RA,M,M,M,M,M,M,44.14,KJFK 162351Z 09005KT 7SM -RA SCT017 BKN028 OVC046 08/06 A2996 RMK AO2 SLP144 P0003 60004 T00830061 10100 20083 51002
JFK,2014-12-17 00:51,-73.7622,40.6386,48.02,44.96,89.08,70.00,6.00,0.04,29.91,1012.70,7.00,M,FEW,BKN,OVC,M,1000.00,2200.00,4300.00,M,-RA,M,M,M,M,M,M,44.82,KJFK 170051Z 07006KT 7SM -RA FEW010 BKN022 OVC043 09/07 A2991 RMK AO2 SLP127 P0004 T00890072
JFK,2014-12-17 01:51,-73.7622,40.6386,48.02,44.96,89.08,90.00,4.00,0.07,29.91,1012.80,4.00,M,FEW,SCT,OVC,M,1000.00,1900.00,2700.00,M,RA BR,M,M,M,M,M,M,46.13,KJFK 170151Z 09004KT 4SM RA BR FEW010 SCT019 OVC027 09/07 A2991 RMK AO2 SLP128 P0007 T00890072
JFK,2014-12-17 02:20,-73.7622,40.6386,48.20,44.60,87.28,80.00,4.00,0.05,29.90,M,4.00,M,SCT,BKN,OVC,M,800.00,1700.00,2700.00,M,-RA BR,M,M,M,M,M,M,46.34,KJFK 170220Z 08004KT 4SM -RA BR SCT008 BKN017 OVC027 09/07 A2990 RMK AO2 P0005
JFK,2014-12-17 02:36,-73.7622,40.6386,48.20,46.40,93.45,90.00,4.00,0.08,29.90,M,4.00,M,SCT,BKN,OVC,M,700.00,1300.00,2100.00,M,RA BR,M,M,M,M,M,M,46.34,KJFK 170236Z 09004KT 4SM RA BR SCT007 BKN013 OVC021 09/08 A2990 RMK AO2 P0008
JFK,2014-12-17 02:46,-73.7622,40.6386,48.20,46.40,93.45,100.00,4.00,0.09,29.90,M,2.00,M,BKN,BKN,OVC,M,600.00,1300.00,2100.00,M,-RA BR,M,M,M,M,M,M,46.34,KJFK 170246Z 10004KT 2SM -RA BR BKN006 BKN013 OVC021 09/08 A2990 RMK AO2 SFC VIS 3 P0009
JFK,2014-12-17 02:51,-73.7622,40.6386,48.92,46.04,89.73,100.00,6.00,0.10,29.90,1012.40,2.00,M,BKN,BKN,OVC,M,600.00,1300.00,2100.00,M,-RA BR,M,M,M,M,M,M,45.91,KJFK 170251Z 10006KT 2SM -RA BR BKN006 BKN013 OVC021 09/08 A2990 RMK AO2 SFC VIS 3 SLP124 P0010 60021 T00940078 58003
JFK,2014-12-17 03:46,-73.7622,40.6386,48.20,46.40,93.45,60.00,5.00,0.03,29.87,M,1.50,M,OVC,M,M,M,600.00,M,M,M,-RA BR,M,M,M,M,M,M,45.63,KJFK 170346Z 06005KT 1 1/2SM -RA BR OVC006 09/08 A2987 RMK AO2 SFC VIS 2 1/2 P0003 $
JFK,2014-12-17 03:51,-73.7622,40.6386,48.92,46.04,89.73,60.00,5.00,0.04,29.87,1011.50,1.50,M,OVC,M,M,M,600.00,M,M,M,-RA BR,M,M,M,M,M,M,46.49,KJFK 170351Z 06005KT 1 1/2SM -RA BR OVC006 09/08 A2987 RMK AO2 SFC VIS 2 1/2 SLP115 P0004 T00940078 $
JFK,2014-12-17 04:51,-73.7622,40.6386,48.02,46.04,92.81,40.00,5.00,0.01,29.84,1010.30,1.50,M,OVC,M,M,M,500.00,M,M,M,-RA BR,M,M,M,M,M,M,45.42,KJFK 170451Z 04005KT 1 1/2SM -RA BR OVC005 09/08 A2984 RMK AO2 SFC VIS 3 SLP103 P0001 T00890078 401000006
JFK,2014-12-17 05:51,-73.7622,40.6386,48.02,46.04,92.81,360.00,5.00,0.02,29.82,1009.80,1.50,M,OVC,M,M,M,500.00,M,M,M,-RA BR,M,M,M,M,M,M,45.42,KJFK 170551Z 36005KT 1 1/2SM -RA BR OVC005 09/08 A2982 RMK AO2 SFC VIS 2 1/2 SLP098 P0002 60028 T00890078 10094 20083 56026
JFK,2014-12-17 06:51,-73.7622,40.6386,46.94,44.06,89.65,340.00,4.00,0.0001,29.81,1009.50,2.50,M,OVC,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,44.87,KJFK 170651Z 34004KT 2 1/2SM OVC005 08/07 A2981 RMK AO2 SFC VIS 7 RAE0555 SLP095 P0000 T00830067
JFK,2014-12-17 07:51,-73.7622,40.6386,46.04,42.98,88.99,330.00,5.00,0.01,29.82,1009.80,1.00,M,OVC,M,M,M,500.00,M,M,M,-RA BR,M,M,M,M,M,M,43.07,KJFK 170751Z 33005KT 1SM -RA BR OVC005 08/06 A2982 RMK AO2 SFC VIS 4 RAB43 SLP098 P0001 T00780061
JFK,2014-12-17 08:45,-73.7622,40.6386,46.40,42.80,87.19,340.00,6.00,0.0001,29.82,M,2.00,M,OVC,M,M,M,600.00,M,M,M,BR,M,M,M,M,M,M,42.87,KJFK 170845Z 34006KT 2SM BR OVC006 08/06 A2982 RMK AO2 SFC VIS 6 RAE24 P0000
JFK,2014-12-17 08:51,-73.7622,40.6386,46.04,42.98,88.99,350.00,9.00,0.0001,29.82,1009.80,2.00,M,OVC,M,M,M,600.00,M,M,M,BR,M,M,M,M,M,M,40.97,KJFK 170851Z 35009KT 2SM BR OVC006 08/06 A2982 RMK AO2 SFC VIS 6 RAE24 SLP098 P0000 60001 T00780061 56001
JFK,2014-12-17 09:24,-73.7622,40.6386,46.40,42.80,87.19,320.00,6.00,0.00,29.82,M,1.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,42.87,KJFK 170924Z 32006KT 1SM BR OVC004 08/06 A2982 RMK AO2 SFC VIS 5
JFK,2014-12-17 09:51,-73.7622,40.6386,46.04,42.98,88.99,310.00,6.00,0.00,29.82,1009.90,5.00,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,42.44,KJFK 170951Z 31006KT 5SM BR OVC005 08/06 A2982 RMK AO2 SLP099 T00780061
JFK,2014-12-17 10:51,-73.7622,40.6386,46.04,42.98,88.99,240.00,4.00,0.00,29.84,1010.40,6.00,M,OVC,M,M,M,600.00,M,M,M,BR,M,M,M,M,M,M,43.82,KJFK 171051Z 24004KT 6SM BR OVC006 08/06 A2984 RMK AO2 SLP104 T00780061
JFK,2014-12-17 11:37,-73.7622,40.6386,44.60,42.80,93.35,280.00,4.00,0.00,29.84,M,8.00,M,SCT,BKN,M,M,600.00,1800.00,M,M,M,M,M,M,M,M,M,42.13,KJFK 171137Z 28004KT 8SM SCT006 BKN018 07/06 A2984 RMK AO2
JFK,2014-12-17 11:51,-73.7622,40.6386,44.96,42.08,89.56,280.00,4.00,0.00,29.84,1010.30,9.00,M,SCT,SCT,M,M,600.00,1800.00,M,M,M,M,M,M,M,M,M,42.55,KJFK 171151Z 28004KT 9SM SCT006 SCT018 07/06 A2984 RMK AO2 SLP103 60001 70033 T00720056 10089 20067 50005
JFK,2014-12-17 12:51,-73.7622,40.6386,44.96,42.08,89.56,260.00,9.00,0.00,29.85,1010.70,10.00,M,FEW,SCT,SCT,M,900.00,1800.00,4900.00,M,M,M,M,M,M,M,M,39.63,KJFK 171251Z 26009KT 10SM FEW009 SCT018 SCT049 07/06 A2985 RMK AO2 SLP107 T00720056
JFK,2014-12-17 13:51,-73.7622,40.6386,48.02,42.08,79.79,290.00,8.00,0.00,29.85,1010.80,10.00,M,SCT,SCT,BKN,M,2000.00,5500.00,7000.00,M,M,M,M,M,M,M,M,43.85,KJFK 171351Z 29008KT 10SM SCT020 SCT055 BKN070 09/06 A2985 RMK AO2 SLP108 T00890056
JFK,2014-12-17 14:51,-73.7622,40.6386,50.00,41.00,71.07,300.00,12.00,0.00,29.87,1011.30,10.00,M,FEW,SCT,SCT,M,2400.00,5000.00,7000.00,M,M,M,M,M,M,M,M,44.91,KJFK 171451Z 30012KT 10SM FEW024 SCT050 SCT070 10/05 A2987 RMK AO2 SLP113 T01000050 53010
JFK,2014-12-17 15:51,-73.7622,40.6386,51.98,39.92,63.33,300.00,13.00,0.00,29.85,1010.80,10.00,M,FEW,SCT,M,M,2800.00,7000.00,M,M,M,M,M,M,M,M,M,51.98,KJFK 171551Z 30013KT 10SM FEW028 SCT070 11/04 A2985 RMK AO2 SLP108 T01110044
JFK,2014-12-17 16:51,-73.7622,40.6386,53.96,39.02,56.86,290.00,14.00,0.00,29.82,1009.80,10.00,23.00,FEW,SCT,M,M,3100.00,7000.00,M,M,M,M,M,M,M,M,M,53.96,KJFK 171651Z 29014G23KT 10SM FEW031 SCT070 12/04 A2982 RMK AO2 SLP098 T01220039
JFK,2014-12-17 17:51,-73.7622,40.6386,53.06,37.04,54.38,290.00,15.00,0.00,29.81,1009.40,10.00,19.00,BKN,BKN,M,M,3700.00,7500.00,M,M,M,M,M,M,M,M,M,53.06,KJFK 171751Z 29015G19KT 10SM BKN037 BKN075 12/03 A2981 RMK AO2 SLP094 T01170028 10122 20067 56019
JFK,2014-12-17 18:51,-73.7622,40.6386,53.06,37.94,56.34,270.00,14.00,0.00,29.81,1009.30,10.00,M,BKN,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,53.06,KJFK 171851Z 27014KT 10SM BKN039 12/03 A2981 RMK AO2 SLP093 T01170033
JFK,2014-12-17 19:51,-73.7622,40.6386,53.06,35.96,52.11,280.00,13.00,0.00,29.82,1009.70,10.00,M,BKN,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,53.06,KJFK 171951Z 28013KT 10SM BKN045 12/02 A2982 RMK AO2 SLP097 T01170022 $
JFK,2014-12-17 20:51,-73.7622,40.6386,51.98,35.06,52.32,270.00,13.00,0.00,29.84,1010.30,10.00,21.00,BKN,OVC,M,M,4100.00,4900.00,M,M,M,M,M,M,M,M,M,51.98,KJFK 172051Z 27013G21KT 10SM BKN041 OVC049 11/02 A2984 RMK AO2 SLP103 VIRGA N T01110017 53009
JFK,2014-12-17 21:51,-73.7622,40.6386,50.00,35.96,58.34,320.00,12.00,0.0001,29.85,1010.80,10.00,M,SCT,OVC,M,M,3800.00,4600.00,M,M,M,M,M,M,27.00,310.00,2014-12-17 21:19,44.91,KJFK 172151Z 32012KT 10SM SCT038 OVC046 10/02 A2985 RMK AO2 PK WND 31027/2119 RAB21E39 SLP108 P0000 T01000022
JFK,2014-12-17 22:51,-73.7622,40.6386,50.00,33.98,53.92,290.00,13.00,0.00,29.87,1011.40,10.00,21.00,BKN,OVC,M,M,3900.00,6000.00,M,M,M,M,M,M,M,M,M,44.63,KJFK 172251Z 29013G21KT 10SM BKN039 OVC060 10/01 A2987 RMK AO2 SLP114 T01000011
JFK,2014-12-17 23:51,-73.7622,40.6386,48.92,33.98,56.14,280.00,17.00,0.00,29.89,1012.00,10.00,23.00,BKN,OVC,M,M,4000.00,7500.00,M,M,M,M,M,M,26.00,290.00,2014-12-17 23:20,42.24,KJFK 172351Z 28017G23KT 10SM BKN040 OVC075 09/01 A2989 RMK AO2 PK WND 29026/2320 SLP120 60000 T00940011 10128 20094 53017
